,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-命运挑战者,特殊装备-耳环-命运挑战者,特殊装备-耳环-命运挑战者,特殊装备-耳环-次元流星坠,特殊装备-耳环-次元流星坠,特殊装备-耳环-次元流星坠,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-时之矛盾,特殊装备-耳环-时之矛盾,特殊装备-耳环-时之矛盾,特殊装备-耳环-宽容之海,特殊装备-耳环-宽容之海,特殊装备-耳环-宽容之海,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-无我灵晶,特殊装备-耳环-无我灵晶,特殊装备-耳环-无我灵晶,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-铁腕之力耳坠,特殊装备-耳环-铁腕之力耳坠,特殊装备-耳环-铁腕之力耳坠,武器-幻化武器-蓝色恶魔之眼,武器-幻化武器-蓝色恶魔之眼,武器-幻化武器-蓝色恶魔之眼,武器-幻化武器-血雾玫瑰战棍,武器-幻化武器-血雾玫瑰战棍,武器-幻化武器-血雾玫瑰战棍,武器-幻化武器-净化之恶魔的奴隶,武器-幻化武器-净化之恶魔的奴隶,武器-幻化武器-净化之恶魔的奴隶,武器-幻化武器-圣物:飓风精灵之骑士长剑,武器-幻化武器-圣物:飓风精灵之骑士长剑,武器-幻化武器-圣物:飓风精灵之骑士长剑,武器-幻化武器-卡露亚的教导-裂风,武器-幻化武器-卡露亚的教导-裂风,武器-幻化武器-卡露亚的教导-裂风,武器-幻化武器-天选之剑-格朗,武器-幻化武器-天选之剑-格朗,武器-幻化武器-天选之剑-格朗,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-失控之怒
21.04.02,12540740.0,22027396.0,36860577.0,17185185.0,31439065.0,28347037.0,32030854.0,47440000.0,50396296.0,47643197.0,65887654.0,74536173.0,13219743.0,17698889.0,16934567.0,27283951.0,37179581.0,52823448.0,32117173.0,41707407.0,51446913.0,72183728.0,73415397.0,89802448.0,10874548.0,12375431.0,13435543.0,3948271.0,3910981.0,9414437.0,7772963.0,7808406.0,8537542.0,,,,,,,,,,,,,,,,,,,,,,,,,27218518.0,37754321.0,37629629.0
21.04.03,11923456.0,20734186.0,33832182.0,18962098.0,31097398.0,21450679.0,29802334.0,45051111.0,40695050.0,43987629.0,65887654.0,56992703.0,14474074.0,17698889.0,19213580.0,26000000.0,37179581.0,49922213.0,31648272.0,41232098.0,38046913.0,64216049.0,73415397.0,80777756.0,9804938.0,11745801.0,12184361.0,3841962.0,3910970.0,4556521.0,7559753.0,7808406.0,8595456.0,,,,,,,,,,,,,,,,,,,,,,,,,29869259.0,37198765.0,39082716.0
21.04.04,12609382.0,17018383.0,36107491.0,18821235.0,28099312.0,20840988.0,29265431.0,35203086.0,35745679.0,45560494.0,58038271.0,63580123.0,18116049.0,15831851.0,20812592.0,28147025.0,27918381.0,52744515.0,42272222.0,36382098.0,51430617.0,62987543.0,67652557.0,82552202.0,10003790.0,11382715.0,14722221.0,3760233.0,3874304.0,5092071.0,7812470.0,7881235.0,8552666.0,,,,,,,,,,,,,,,,,,,,,,,,,31060247.0,33503703.0,35317283.0
21.04.05,13509876.0,17007272.0,15741975.0,17500000.0,26469135.0,22871605.0,28126542.0,35104321.0,31727160.0,45876543.0,58148271.0,54679012.0,16676543.0,15810246.0,19225184.0,28053175.0,27745541.0,34059971.0,40396296.0,36382098.0,55062963.0,60435382.0,67208113.0,76370249.0,9507444.0,11193826.0,12013568.0,3607520.0,3880477.0,5084234.0,7609012.0,7881235.0,8564072.0,,,,,,,,,,,,,,,,,,,,,,,,,30691321.0,33503703.0,33629628.0
21.04.06,13364691.0,16228260.0,15971605.0,15691353.0,23351851.0,18027160.0,25912201.0,35647890.0,30493826.0,43078147.0,56580370.0,70729629.0,14884321.0,15140493.0,17924321.0,24290012.0,27455295.0,31000617.0,36950740.0,32493210.0,52654321.0,53502468.0,67208113.0,65138271.0,8602469.0,10922221.0,10544680.0,3514803.0,3880178.0,4679364.0,7896913.0,7807395.0,16614075.0,,,,,,,,,,,,,,,,,,,,,,,,,24276533.0,30212346.0,32853086.0
21.04.07,14029874.0,14534444.0,15382716.0,14176543.0,24024691.0,18295061.0,26148037.0,33681840.0,29499994.0,41628381.0,53240740.0,66558652.0,14274197.0,14973827.0,18827878.0,28517407.0,28405801.0,34734691.0,36222222.0,32796666.0,42666666.0,50494303.0,64233903.0,63449337.0,9711974.0,10518517.0,12038171.0,3511049.0,3857956.0,4926341.0,8096542.0,7866665.0,9099395.0,,,,,,,,,,,,,,,,,,,,,,,,,25172839.0,28146913.0,33982716.0
21.04.08,10987654.0,12609876.0,14299012.0,14586173.0,17005802.0,18323580.0,32470987.0,25498552.0,37320982.0,43967901.0,42153086.0,75122703.0,17308518.0,14387407.0,22225926.0,22481481.0,23049271.0,36440603.0,34933333.0,32763695.0,42666666.0,48501728.0,55076913.0,61795139.0,8039420.0,8767878.0,10148268.0,3493209.0,3655430.0,7394752.0,8612888.0,7879134.0,14055554.0,,,,,,,,,,,,,,,,,,,,,,,,,23516048.0,24140739.0,28291358.0
21.04.09,10067900.0,12609876.0,11602617.0,14063086.0,17005802.0,15137063.0,28216048.0,25498552.0,35367037.0,40659258.0,42153086.0,73135802.0,12711358.0,14387407.0,17339506.0,21456790.0,23049271.0,30511111.0,31755554.0,32763695.0,41197531.0,44871480.0,55076913.0,50311110.0,7449321.0,8767878.0,9368248.0,3423323.0,3655430.0,4256789.0,8211851.0,7830246.0,12773086.0,,,,,,,,,,,,,,,,,,,,,,,,,21393580.0,24140739.0,25229876.0
21.04.10,9730122.0,12255554.0,10669284.0,14390113.0,16595061.0,17416173.0,24482716.0,24635790.0,33586419.0,40624580.0,41457642.0,95918516.0,12315679.0,13105061.0,14406913.0,25301234.0,23011111.0,28977901.0,38916037.0,31146411.0,62579123.0,45664190.0,47971987.0,49593333.0,7337777.0,8038001.0,17253086.0,3646665.0,3666493.0,4089875.0,8245926.0,8125493.0,16630493.0,,,,,,,,,,,,,,,,,,,,,,,,,21739814.0,21579381.0,24260432.0
21.04.11,10175925.0,11386419.0,14201481.0,13309121.0,16571605.0,14792716.0,25029629.0,24480247.0,34680246.0,38801481.0,40886419.0,82191358.0,14466913.0,12617530.0,15694937.0,24414814.0,20588888.0,31528395.0,33316161.0,30566164.0,60317901.0,43270370.0,47402975.0,51515185.0,7629011.0,7878000.0,17697877.0,3828332.0,3676270.0,7713553.0,8507521.0,8147530.0,12692963.0,,,,,,,,,,,,,,,,,,,,,,,,,19229753.0,21577159.0,23240679.0
21.04.12,9663827.0,11127407.0,11469395.0,12682222.0,16681604.0,14356296.0,28029259.0,24451814.0,35601234.0,36713827.0,39362963.0,51552346.0,13832221.0,12596543.0,16020987.0,24716049.0,20488135.0,30716049.0,32824674.0,29871719.0,41791349.0,46117406.0,45958531.0,51538394.0,8485430.0,7810099.0,18890122.0,3888128.0,3640715.0,4800691.0,8141727.0,8193085.0,11577296.0,,,,,,,,,,,,,,,,,,,,,,,,,19153086.0,22001603.0,23877716.0
21.04.13,10104444.0,11127407.0,12515185.0,13478284.0,16280370.0,15430247.0,26796542.0,24451814.0,37140703.0,38616543.0,39362963.0,42530988.0,13670123.0,12596543.0,16149629.0,26253086.0,20488135.0,35178765.0,31822345.0,29871719.0,41862954.0,47368518.0,45958531.0,52010987.0,9053161.0,7810099.0,11321728.0,4319321.0,3640715.0,5780802.0,7935085.0,8193085.0,28142963.0,,,,,,,,,,,,,,,,,,,,,,,,,18354319.0,22001603.0,21288615.0
21.04.14,9789369.0,10885320.0,11684321.0,12408888.0,14682814.0,15130864.0,24217029.0,25323456.0,42235802.0,39153333.0,38805185.0,48232099.0,12721122.0,12994210.0,17829135.0,22840740.0,20543209.0,32496049.0,29835304.0,29192707.0,38690114.0,45850987.0,45702481.0,51676913.0,8500594.0,7950717.0,11065668.0,4123113.0,3816642.0,4740444.0,7870357.0,8098518.0,30103617.0,,,,,,,,,,,,,,,,,,,,,,,,,17702652.0,21379381.0,20519821.0
21.04.15,9986419.0,9771604.0,12996516.0,13332716.0,14148172.0,17392222.0,21753086.0,25386407.0,25502456.0,36481125.0,37165432.0,44985926.0,12301234.0,13444432.0,16561234.0,17869753.0,20964197.0,35124691.0,26800246.0,28113580.0,64260472.0,48888025.0,45522559.0,55251595.0,9030789.0,8003802.0,11150854.0,4007176.0,4175950.0,8348148.0,8286386.0,7999999.0,21941975.0,,,,,,,,,,,,,,,,,,,,,,,,,17469024.0,18283333.0,19818640.0
21.04.16,9565060.0,9875308.0,11362849.0,12760484.0,13501138.0,19803210.0,19987654.0,23444444.0,24612715.0,33903703.0,36577654.0,42206543.0,13924072.0,13111144.0,19452768.0,16331110.0,19852098.0,28006790.0,26536924.0,27619753.0,32396522.0,48186666.0,45590458.0,54348148.0,8023826.0,7905037.0,9395545.0,4072345.0,4200370.0,4831135.0,7841726.0,7997518.0,12995889.0,,,,,,,,,,,,,,,,,,,,,,,,,16590740.0,17952098.0,19386554.0
21.04.17,9523455.0,9785185.0,10482380.0,11051975.0,12467187.0,15606666.0,19896419.0,23660493.0,27591852.0,34648024.0,35799876.0,41878017.0,15177987.0,13099416.0,19182234.0,16848642.0,20258271.0,28535802.0,26760617.0,27064197.0,52011234.0,48421109.0,46522557.0,52679012.0,7261727.0,8161703.0,8797644.0,4260234.0,4146963.0,6569034.0,7756418.0,8175419.0,16604185.0,,,,,,,,,,,,,,,,,,,,,,,,,16536172.0,17585431.0,25172356.0
21.04.18,9388024.0,9802592.0,14045432.0,11763728.0,12436323.0,16238765.0,19835802.0,23398764.0,23532099.0,36343085.0,35148765.0,41277153.0,15211111.0,13406173.0,18968765.0,19872828.0,19796296.0,22995060.0,27870370.0,26792592.0,53641851.0,49681048.0,46217002.0,53604716.0,7907318.0,7980839.0,9139876.0,4186083.0,4155506.0,6253658.0,7804197.0,8056901.0,13849383.0,,,,,,,,,,,,,,,,,,,,,,,,,16441975.0,17568260.0,20515567.0
21.04.19,11195950.0,9870345.0,14677297.0,13233085.0,12542990.0,14683210.0,22449012.0,23398764.0,23296815.0,37749987.0,34861111.0,39536029.0,15010987.0,13406160.0,19716790.0,20605587.0,19203702.0,23668429.0,28279012.0,26370370.0,35135792.0,56393210.0,46945150.0,58962827.0,8106165.0,7425283.0,9131394.0,4260845.0,4122173.0,10152345.0,7825802.0,7997271.0,8802703.0,,,,,,,,,,,,,,,,,,,,,,,,,16940740.0,17570482.0,20275654.0
21.04.20,9033322.0,9870345.0,14663765.0,11040327.0,12542990.0,13482673.0,20483208.0,23398764.0,23677778.0,35099999.0,34861111.0,37463209.0,16144432.0,13406160.0,20634568.0,17777529.0,19203702.0,22888182.0,26859259.0,26370370.0,37299999.0,54635802.0,46945150.0,57358025.0,9124691.0,7425283.0,10127321.0,4336934.0,4122173.0,5608530.0,7771605.0,7997271.0,8696062.0,,,,,,,,,,,,,,,,,,,,,,,,,17127284.0,17570482.0,19782716.0
21.04.21,9472344.0,9539345.0,14403779.0,11169160.0,12373333.0,12761975.0,20767763.0,22440889.0,24058271.0,34623456.0,36210074.0,38455443.0,14720945.0,13054321.0,20543691.0,18634563.0,16755554.0,19812874.0,26976790.0,26185185.0,37002469.0,54014814.0,48517372.0,56187654.0,10145926.0,8241974.0,11745801.0,4500148.0,4316950.0,5687778.0,8067407.0,7830831.0,11466790.0,,,,,,,,,,,,,,,,,,,,,,,,,16508531.0,16657407.0,18618518.0
21.04.22,9361097.0,9327146.0,14195679.0,11233456.0,10795064.0,15429543.0,19003949.0,21137432.0,21592592.0,33412345.0,34822842.0,35476247.0,14619711.0,13023962.0,17535802.0,17899987.0,17423691.0,19365426.0,26209875.0,26498764.0,31836432.0,52925926.0,48885181.0,55752099.0,9403703.0,8191271.0,10686542.0,4782123.0,4264111.0,6765176.0,8851666.0,7873641.0,13856666.0,,,,,,,,,,,,,,,,,,,,,,,,,15564321.0,16503703.0,21303703.0
21.04.23,9546530.0,9221590.0,11194691.0,10866666.0,10795064.0,15922136.0,16748024.0,21114098.0,20170617.0,32259372.0,34514496.0,33850864.0,12282715.0,13112962.0,15244937.0,14137381.0,17423691.0,17785476.0,25494321.0,26443199.0,31690493.0,48265554.0,48885181.0,56007284.0,6823370.0,8053000.0,8796358.0,4369629.0,4424963.0,4840518.0,8154135.0,7899196.0,16493086.0,,,,,,,,,,,,,,,,,,,,,,,,,16074074.0,16401234.0,26706173.0
21.04.24,9349371.0,9221590.0,11143827.0,12285178.0,10795064.0,16692592.0,16545800.0,21114098.0,19256926.0,31847965.0,34514496.0,38973024.0,12362591.0,13112962.0,16099876.0,15103580.0,17423691.0,18779356.0,29396666.0,26443199.0,34399011.0,47290121.0,48885181.0,54691234.0,6882716.0,8053000.0,8333767.0,4205185.0,4424963.0,6300116.0,7894070.0,7899196.0,16803333.0,,,,,,,,,,,,,,,,,,,,,,,,,18124691.0,16401234.0,23144436.0
21.04.25,9080247.0,9179910.0,9789753.0,13094194.0,10257678.0,14602470.0,17013554.0,19382838.0,35331123.0,34353691.0,30820854.0,36873928.0,12565554.0,12508148.0,14718863.0,17572332.0,15240728.0,19474333.0,27550616.0,25238755.0,34913580.0,46977901.0,47418514.0,64728516.0,6623456.0,6693740.0,7459012.0,4024456.0,4329382.0,4507654.0,7963391.0,8160553.0,12244629.0,,,,,,,,,,,,,,,,,,,,,,,,,17939517.0,16180222.0,21382716.0
21.04.26,8771594.0,9034467.0,11840901.0,12519627.0,10222221.0,13507529.0,17787776.0,18709876.0,30880123.0,33460471.0,30586286.0,39065311.0,13200246.0,12382592.0,14344073.0,17297652.0,14885543.0,19954099.0,27400146.0,25448764.0,31055555.0,50790123.0,47525903.0,58623453.0,7097530.0,6602382.0,8336667.0,4050616.0,4220740.0,4775788.0,8113580.0,8022316.0,8904839.0,,,,,,,,,,,,,,,,,,,,,,,,,16869135.0,16351851.0,19491358.0
21.04.27,9116285.0,8967800.0,9796210.0,13089867.0,10222221.0,15165678.0,17370987.0,18486419.0,32433210.0,35260987.0,30806286.0,40246913.0,12122839.0,12152963.0,14009505.0,16410990.0,14513321.0,20308641.0,27431835.0,25448764.0,29648148.0,51133295.0,46539483.0,53638887.0,7542098.0,6522135.0,9563493.0,4064937.0,4259122.0,6132962.0,7923345.0,8022316.0,8439012.0,,,,,,,,,,,,,,,,,,,,,,,,,19161726.0,15882716.0,26582715.0
21.04.28,8357407.0,8967800.0,9660493.0,12410368.0,10222221.0,13736555.0,15773703.0,18486419.0,18366543.0,34338888.0,30806286.0,35845308.0,12509851.0,12152963.0,14188138.0,15939258.0,14513321.0,19724320.0,27476342.0,25448764.0,30560018.0,48538271.0,46539483.0,54524917.0,8032468.0,6522135.0,9118308.0,4247691.0,4257422.0,4799506.0,7459843.0,8022316.0,10308518.0,,,,,,,,,,,,,,,,,,,,,,,,,17709500.0,15882716.0,20817407.0
21.04.29,9238271.0,8620984.0,10072716.0,10954196.0,10560616.0,14116412.0,15959371.0,16220987.0,19280246.0,31967899.0,30729733.0,39441753.0,14691159.0,11832357.0,15543196.0,15969135.0,14840728.0,18584814.0,26753564.0,26720977.0,30691021.0,50690308.0,46880358.0,53017399.0,8667654.0,6224605.0,9235653.0,4115493.0,4157394.0,8489982.0,7512098.0,7914892.0,11849617.0,,,,,,,,,,,,,,,,,,,,,,,,,17177815.0,15620986.0,22979630.0
21.04.30,8237012.0,8711109.0,10738850.0,10087654.0,10487283.0,14320493.0,16802370.0,16243085.0,20053950.0,32462961.0,30772942.0,38253086.0,14767651.0,11608887.0,16109506.0,16409839.0,14818258.0,27983333.0,34253200.0,26609867.0,39762953.0,48132097.0,46554431.0,51108510.0,8252465.0,6334358.0,9859259.0,4241940.0,4179492.0,5261425.0,7598822.0,7885296.0,8246532.0,,,,,,,,,,,,,,,,,,,,,,,,,16524321.0,15498764.0,19322987.0
21.05.01,8743207.0,8711109.0,10979010.0,9535678.0,10487283.0,11679259.0,16958160.0,16009752.0,20576679.0,29466049.0,30985041.0,36262953.0,15323556.0,11676789.0,17925827.0,16467283.0,15188011.0,30765432.0,33329557.0,26908632.0,37343824.0,46493826.0,46554431.0,49409739.0,7016543.0,6725716.0,8965800.0,4318297.0,4179492.0,5797110.0,7625049.0,7883074.0,8236293.0,,,,,,,,,,,,,,,,,,,,,,,,,23198765.0,16636048.0,33729011.0
21.05.02,9216553.0,8711109.0,11663454.0,9820985.0,10442839.0,11331481.0,16930048.0,15744443.0,20919382.0,32254582.0,30836893.0,38585183.0,16164196.0,11558023.0,17321012.0,21506419.0,15175666.0,31849999.0,36334568.0,26575299.0,38556273.0,52897653.0,46109987.0,54531923.0,7061847.0,6689913.0,9318428.0,4715468.0,4179492.0,8913323.0,7683753.0,7926283.0,8377652.0,,,,,,,,,,,,,,,,,,,,,,,,,25953086.0,16786048.0,35577074.0
21.05.03,9566553.0,8709874.0,12316047.0,9789245.0,9575802.0,10887654.0,16723381.0,15788888.0,19411592.0,32431604.0,29917150.0,38804938.0,14709876.0,12441876.0,16609778.0,20189613.0,15765790.0,31775308.0,36059753.0,26066592.0,38854320.0,52694443.0,45459875.0,54786245.0,7079505.0,6494975.0,7530748.0,4465841.0,4109975.0,7324309.0,7854320.0,7723333.0,11769504.0,,,,,,,,,,,,,,,,,,,,,,,,,25282781.0,16551111.0,30551765.0
21.05.04,10885059.0,8709874.0,12687652.0,11283061.0,9575802.0,12845670.0,16443209.0,15454183.0,19369135.0,33501355.0,29899866.0,41427159.0,14694308.0,12615950.0,16682000.0,20122345.0,15728752.0,30686172.0,34749382.0,26078938.0,37600000.0,49780245.0,45926542.0,54067889.0,7775344.0,6472753.0,8452974.0,4685493.0,4109975.0,6903329.0,7558642.0,7701111.0,8446296.0,,,,,,,,,,,,,,,,,,,,,,,,,29183578.0,16551111.0,34510494.0
21.05.05,10694033.0,8951849.0,11264195.0,10889506.0,9784306.0,11817284.0,18296543.0,15715911.0,22490356.0,33533743.0,29467767.0,40770369.0,13788148.0,12628296.0,16548666.0,18446752.0,15728752.0,28498518.0,25189506.0,26557950.0,37865432.0,50836172.0,46874690.0,58334544.0,7849629.0,6194975.0,10760617.0,4703708.0,4127148.0,7280743.0,7755432.0,7783333.0,8688938.0,,,,,,,,,,,,,,,,,,,,,,,,,19599826.0,15325555.0,21380000.0
21.05.06,10319617.0,9297901.0,14778049.0,10393604.0,10308814.0,11577629.0,17363209.0,16558777.0,22264197.0,32372221.0,32285915.0,39443208.0,13462839.0,14172852.0,15023456.0,19689006.0,17718134.0,21482586.0,24766913.0,24668518.0,37925852.0,47582839.0,49157652.0,52379001.0,7489135.0,7914111.0,8728024.0,4395617.0,4500247.0,8335297.0,7430831.0,7693703.0,8564617.0,,,,,,,,,,,,,,,,,,,,,,,,,15514506.0,14071851.0,20153086.0
21.05.07,9774814.0,9297901.0,14490370.0,9907711.0,10308814.0,11561358.0,16013209.0,16558777.0,17306533.0,31336550.0,32881111.0,35874319.0,13295185.0,14172852.0,15047827.0,20103654.0,17718134.0,22166658.0,24311095.0,24668518.0,26570616.0,47172464.0,49157652.0,53366528.0,7212696.0,7667002.0,8403568.0,4524383.0,4500247.0,5285555.0,7351246.0,7693703.0,16000136.0,,,,,,,,,,,,,,,,,,,,,,,,,13735012.0,14071851.0,19340864.0
21.05.08,9961864.0,9160492.0,15615432.0,9536786.0,10711751.0,10298765.0,15711111.0,16392345.0,16487896.0,31239628.0,32018518.0,33959259.0,13260923.0,13944580.0,15098148.0,20422010.0,17264502.0,26460369.0,23515850.0,24373457.0,26074703.0,45881629.0,45864443.0,55354307.0,7531112.0,7403300.0,8342579.0,4498580.0,4472530.0,8139074.0,7161703.0,7542975.0,8211481.0,,,,,,,,,,,,,,,,,,,,,,,,,13873554.0,13618518.0,16112201.0
